avg_income,CAMPUS_VISIT,CAMPUS_VISIT_2,CONTACT_CODE1,Contact_Date,Contact_Month,Contact_Year,distance,Target_Enroll,ETHNICITY,hscrat,ID,init_span,Instate,int1rat,int2rat,interest,IRSCHOOL,LEVEL_YEAR,mailq,premiere,REFERRAL_CNTCTS,satscore,SELF_INIT_CNTCTS,sex,SOLICITED_CNTCTS,telecq,TERRITORY,TOTAL_CONTACTS,TRAVEL_INIT_CNTCTS
36589,0,0,N08,15,Feb,2014,398.6413417,0,C,0,14645,31,N,0.009195402,0.012133468,0,173252,FR04,5,0,0,,0,1,1,,4,1,0
75070,1,1+,P06,21,Feb,2015,432.5049261,1,C,0.04,14665,19,N,0.005882353,0.009876543,1,171885,FR04,5,0,0,1170,5,1,3,2,4,8,0
64258,0,0,ACT,18,Nov,2015,429.7581739,1,C,0.1,14678,10,N,0.017182746,0.020380002,0,173182,FR04,5,0,0,1070,3,0,1,,8,4,0
64258,0,0,LMI,02,Sep,2015,429.7581739,1,C,0.25,14680,12,N,0.1,0.012133468,0,173185,FR04,5,0,0,1050,6,1,0,2,4,6,0
64258,1,1+,CAV,21,Nov,2015,429.7581739,1,C,0.071428571,14693,10,N,0.053308824,0.020380002,0,173210,FR04,1,0,0,1270,4,0,0,,4,4,0
93593,0,0,EML,02,May,2015,428.3440824,0,,0.037651631,14800,16,N,0.008955224,0.020380002,0,,FR04,5,0,0,,1,1,0,,4,1,0
93593,0,0,BHC,12,Dec,2014,428.3440824,1,C,0.4,14802,21,N,0.029187817,0.020380002,0,170089,FR04,1,0,1,1270,5,1,3,1,4,10,1
33359,0,0,PCR,28,Mar,2015,403.9395006,0,C,0,14821,18,N,0.017182746,0.020380002,0,171445,FR04,5,0,0,,1,1,1,,4,2,0
,0,0,ACT,18,Nov,2015,,1,C,0.25,14858,10,N,0.017182746,0.020380002,1,170400,FR04,5,0,0,1040,1,0,0,,4,1,0
41332,0,0,N07,14,Feb,2014,467.6867537,0,C,0,14867,31,N,0.012870013,0.010416667,0,171455,FR04,5,0,0,,0,1,1,,4,1,0
30429,0,0,PRC,29,Apr,2014,544.5682526,0,,0.037651631,14881,29,N,0.017182746,0.020380002,0,,FR04,5,0,0,,0,0,1,,4,1,0
44542,0,0,CWY,20,Feb,2016,673.6399417,0,C,0.037651631,14935,7,N,0.017182746,0.020380002,0,,FR04,5,0,0,,0,1,1,,4,1,0
57766,0,0,LMI,03,Sep,2014,669.9784733,0,C,0.037651631,14952,24,N,0.012870013,0.011235955,0,,FR04,5,0,0,,1,1,0,,4,1,0
30851,1,1+,LMA,30,Dec,2015,679.8624895,1,C,1,14962,9,N,0.053308824,0.020380002,1,281720,FR04,5,0,0,1070,3,0,1,,4,4,0
,0,0,MCO,06,Nov,2015,,0,H,0,14981,10,N,0.017182746,0.020380002,0,281506,FR04,5,0,0,,0,0,1,2,4,1,0
54692,0,0,PCR,06,Mar,2015,671.3487144,0,N,0.037651631,14983,18,N,0.017182746,0.020380002,0,,FR04,5,0,0,,1,0,1,,4,2,0
58983,0,0,ACT,25,Apr,2015,682.9659276,1,C,0.1,15028,17,N,0.017182746,0.020380002,0,281716,FR04,5,0,0,1170,5,0,0,,4,5,0
38712,1,1+,LMI,01,Sep,2015,649.5292173,1,C,0.25,15087,12,N,0.019704433,0.020380002,0,281230,FR04,5,0,0,1370,4,1,0,2,4,4,0
37094,0,0,CIP,29,Oct,2015,431.7062164,1,C,0.090909091,15132,11,N,0.042105263,0.035714286,0,192053,FR04,1,1,0,1070,5,0,0,,8,6,1
44082,0,0,LMI,09,Jun,2016,428.8493667,0,B,0,15162,3,N,0.012870013,0,0,191779,FR04,5,0,0,,1,1,0,,0,1,0
,0,0,HCD,05,Mar,2014,,0,,0.037651631,15212,30,N,0.017182746,0.020380002,0,,FR04,5,0,0,,0,,1,,2,1,0
36699,1,1+,CIP,08,Jan,2015,444.5060445,1,A,0.025,15227,20,N,0.019969278,0.007518797,0,192050,FR04,2,0,0,1240,6,0,0,2,8,7,1
,0,0,HCD,03,Apr,2014,,0,,0,15247,29,N,0.017182746,0.020380002,0,191777,FR04,5,0,0,,0,1,1,,8,1,0
41526,0,0,MCM,02,Oct,2015,441.5204596,0,B,0,15265,11,N,0.029187817,0.044776119,1,191165,FR04,1,0,0,,2,1,1,,2,3,0
36824,0,0,MCM,02,Oct,2015,439.6255502,0,,0,15300,11,N,0.017182746,0.020380002,0,191724,FR04,5,0,0,,0,0,1,,2,1,0
36824,0,0,P03,05,Aug,2014,439.6255502,0,N,0,15303,25,N,0.017182746,0.020380002,0,191784,FR04,5,0,0,,1,,1,,8,2,0
55979,0,0,A04,15,Mar,2014,422.7123676,0,C,0.037651631,15376,30,N,0,0.020380002,0,,FR04,5,0,0,,0,1,1,,2,1,0
28745,0,0,A04,14,Mar,2014,432.6015971,0,A,0,15430,30,N,0.012870013,0.020380002,0,191723,FR04,5,0,0,1240,2,1,1,,8,3,0
23379,0,0,N04,11,Feb,2014,440.2887316,0,B,0,15445,31,N,0.030487805,0.012133468,0,192070,FR04,5,0,0,,0,1,1,,2,1,0
28006,0,0,ACT,03,Jul,2015,434.9754929,1,C,0.2,15501,14,N,0.017182746,0.020380002,0,192020,FR04,5,1,0,1170,5,1,0,2,8,5,0
,0,0,N03,11,Feb,2015,,0,B,0,15506,19,N,0.043478261,0,0,192065,FR04,5,0,0,,0,1,1,,2,1,0
,0,0,N03,11,Feb,2015,,0,,0,15518,19,N,0.012870013,0.020380002,0,192115,FR04,5,0,0,,0,1,1,,8,1,0
,0,0,N03,16,Jan,2015,,0,B,0,15521,20,N,0.017182746,0.020380002,0,192065,FR04,5,0,0,,1,1,1,,2,2,0
,0,0,P05,26,Mar,2015,,0,C,0,15550,18,N,0.017182746,0.020380002,0,192170,FR04,5,0,0,,1,1,1,,8,2,0
51684,0,0,CIP,09,Jan,2015,434.7316806,0,C,0,15583,20,N,0.010033445,0,0,191985,FR04,5,0,0,,0,1,0,,8,1,1
51684,0,0,P03,05,Aug,2014,434.7316806,0,N,0,15589,25,N,0.017182746,0.020380002,0,192105,FR04,5,0,0,,1,1,1,,8,2,0
30954,0,0,BHC,14,Jan,2015,441.8865252,0,N,0,15646,20,N,0.012870013,0.017636684,0,192006,FR04,3,0,0,,2,1,0,,2,3,1
42326,0,0,EML,07,Feb,2015,442.7943684,0,,0.037651631,15661,19,N,0.017182746,0.020380002,0,,FR04,5,0,0,,1,,0,,2,1,0
45592,0,0,CIP,13,Jan,2015,443.4312787,0,B,0,15706,20,N,0.017182746,0.020380002,0,191113,FR04,2,0,0,,0,1,0,4,8,1,1
49534,0,0,A04,14,Mar,2014,407.2874498,0,C,0.037651631,15761,30,N,0.009049774,0.020380002,0,,FR04,5,0,0,,0,1,1,,2,1,0
49534,0,0,FPR,14,Aug,2015,407.2874498,1,C,0.333333333,15762,13,N,0.017182746,0.020380002,0,191230,FR04,5,1,0,1210,5,1,0,,8,5,0
36310,0,0,A04,14,Mar,2014,407.9603524,0,C,0,15784,30,N,0.032,0.020380002,0,191227,FR04,5,0,0,,1,1,1,,2,2,0
,0,0,P05,26,Mar,2015,,0,C,0,15789,18,N,0.017182746,0.020380002,0,191600,FR04,5,0,0,,1,1,1,,2,2,0
,0,0,ACT,22,Nov,2014,,0,C,0,15823,22,N,0.019969278,0.020380002,0,191154,FR04,5,0,0,1170,6,0,1,4,8,7,0
47447,1,1+,A04,15,Jul,2014,427.1314139,0,C,0,15860,26,N,0.017182746,0.020380002,0,190590,FR04,5,0,0,,3,0,1,,8,4,0
,0,0,CTI,11,Sep,2015,427.3079372,0,,0.037651631,15880,12,N,0,0.052631579,0,,FR04,5,0,0,,0,0,2,,2,2,0
43326,0,0,A04,14,Mar,2014,427.6586967,0,C,0.037651631,15883,30,N,0.012870013,0.020380002,0,,FR04,5,0,0,,0,1,1,,2,1,0
64482,1,1+,ACT,18,Nov,2015,431.3239636,1,C,0.083333333,15922,10,N,0.019512195,0.066420664,0,191659,FR04,5,0,0,970,4,0,0,,2,4,0
33210,0,0,A04,14,Mar,2014,409.4072811,0,C,0.037651631,15947,30,N,0.005736138,0.020380002,0,,FR04,5,0,0,,0,1,1,,2,1,0
33210,1,1+,N04,07,Feb,2014,409.4072811,0,C,0,15959,31,N,0,0.017636684,0,192425,FR04,5,0,0,1240,4,1,3,,2,7,0
45728,0,0,CIP,13,Jan,2015,449.5412923,0,,0,15971,20,N,0.017182746,0.020380002,0,192746,FR04,3,0,0,,0,1,0,,8,1,1
52375,0,0,A04,14,Mar,2014,452.2518229,0,C,0.037651631,15986,30,N,0.00729927,0.020380002,0,,FR04,5,0,0,,0,0,1,,2,1,0
,0,0,P05,18,Feb,2015,,0,A,0,16003,19,N,0.017182746,0.020380002,0,191985,FR04,5,0,0,,1,1,1,,8,2,0
49068,0,0,CRS,12,Sep,2015,319.2327379,0,,0.037651631,16052,12,N,0.017182746,0.020380002,0,,FR04,5,0,1,,0,,0,,2,1,0
49068,1,1+,LMA,12,Dec,2015,319.2327379,1,C,0.029411765,16070,9,N,0.017182746,0.020380002,0,191425,FR04,5,0,0,1280,5,1,0,,2,5,0
49068,2,1+,CAV,06,Dec,2014,319.2327379,1,C,0.103448276,16086,21,N,0.042105263,0.009876543,1,191438,FR04,1,0,0,1240,7,1,0,,8,7,0
35859,0,0,ATH,11,Feb,2016,317.9705494,1,B,0.103448276,16127,7,N,0.017182746,0.020380002,1,191438,FR04,5,0,1,970,1,0,0,,8,2,0
35378,0,0,C04,16,Jan,2015,318.3467485,0,B,0,16134,20,N,0.017182746,0.020380002,0,191437,FR04,5,0,0,,2,1,1,4,2,3,0
48589,0,0,MCM,02,Oct,2015,321.3029642,0,,0.037651631,16140,11,N,0.017182746,0.020380002,0,,FR04,5,0,0,,1,1,1,4,2,2,0
48589,0,0,MCM,02,Oct,2015,321.3029642,0,,0.037651631,16150,11,N,0.017182746,0.020380002,0,,FR04,5,0,0,,1,0,1,4,2,2,0
48589,0,0,PPT,03,Jul,2015,321.3029642,0,C,0,16163,14,N,0.017182746,0.020380002,0,191417,FR04,5,0,0,,0,0,1,,2,1,0
48589,0,0,LMA,29,Dec,2015,321.3029642,1,B,0.103448276,16173,9,N,0.02739726,0.056338028,0,191438,FR04,5,0,0,1070,3,1,0,,8,3,0
,0,0,PPT,03,Jul,2015,,0,C,0,16186,14,N,0.017182746,0.020380002,0,191417,FR04,5,0,0,,0,1,1,,2,1,0
26519,0,0,LMI,03,Oct,2015,347.1649289,0,B,0,16265,11,N,0.009195402,0.076923077,0,191302,FR04,5,0,0,,1,0,0,3,2,1,0
20977,0,0,A04,26,Mar,2014,309.5731228,0,I,0.037651631,16311,30,N,0.012870013,0.020380002,0,,FR04,5,0,0,,0,1,1,,2,1,0
29472,0,0,A04,25,Mar,2014,334.1883723,0,C,0,16335,30,N,0.009049774,0.020380002,0,191421,FR04,5,0,0,,0,0,2,,8,2,0
49246,1,1+,ACT,07,Jan,2016,251.9598461,1,C,0.027027027,16409,8,N,0.017182746,0.020380002,0,191449,FR04,5,0,0,1040,6,1,0,,2,6,0
,0,0,N03,14,Feb,2015,,0,C,0,16423,19,N,0.022587269,0,0,191456,FR04,5,0,0,,1,1,2,,8,3,0
,0,0,PPT,03,Jul,2015,,0,C,0.027027027,16426,14,N,0.017182746,0.020380002,0,191449,FR04,5,0,0,,0,1,1,,2,1,0
,0,0,PPT,03,Jul,2015,,0,C,0,16458,14,N,0.017182746,0.020380002,0,191460,FR04,5,0,0,,0,1,1,,2,1,0
,1,1+,ACT,15,Jan,2015,,1,C,0.026315789,16484,20,N,0.029187817,0.012133468,1,191487,FR04,5,0,0,1340,11,1,1,2,2,12,0
,0,0,PPT,03,Jul,2015,,0,N,0.026315789,16492,14,N,0.017182746,0.020380002,0,191487,FR04,5,0,0,,1,0,1,,2,2,0
,0,0,PPT,03,Jul,2015,,0,C,0.026315789,16494,14,N,0.017182746,0.020380002,0,191487,FR04,5,0,0,,0,1,1,,2,1,0
,0,0,PPT,03,Jul,2015,,0,B,0,16504,14,N,0.017182746,0.020380002,0,191460,FR04,5,0,0,,0,0,1,,2,1,0
,0,0,N03,16,Jan,2015,,0,C,0,16514,20,N,0.017182746,0.020380002,0,190670,FR04,5,0,0,,1,1,1,,2,2,0
33221,0,0,ACT,22,Nov,2014,235.9519578,1,C,0.214285714,16523,22,N,0.017182746,0.020380002,0,190680,FR04,5,1,0,1240,8,0,0,2,2,8,0
33221,0,0,N04,11,Feb,2014,235.9519578,0,O,0.214285714,16525,31,N,0,0.02,0,190680,FR04,5,0,0,,1,1,1,,2,2,0
38804,0,0,A04,31,May,2014,243.4292117,0,I,0.037651631,16576,28,N,0.010309278,0.020380002,0,,FR04,5,0,0,,0,0,1,,2,1,0
,0,0,C04,16,Jan,2015,,0,C,0.037651631,16597,20,N,0.017182746,0.020380002,0,,FR04,5,0,0,,1,0,1,,2,2,0
44819,0,0,MCM,02,Oct,2015,383.2483894,0,,0,16675,11,N,0.017182746,0.020380002,0,191045,FR04,5,0,0,,1,0,1,,2,2,0
52925,0,0,LMI,05,Sep,2014,373.9791794,1,C,0.1,16686,24,N,0.017182746,0.020380002,0,190205,FR04,5,0,0,1170,9,1,0,2,2,9,0
52925,0,0,PCG,04,Feb,2015,373.9791794,0,H,0.1,16689,19,N,0,0,0,190205,FR04,5,0,0,1450,2,1,3,,2,5,0
,0,0,N04,14,Jan,2015,,0,C,0.1,16693,20,N,0.083333333,0.020380002,0,190205,FR04,5,0,0,1210,1,0,2,,2,3,0
,0,0,ACT,26,Dec,2014,,0,C,0.037651631,16741,21,N,0.017182746,0.020380002,0,,FR04,5,0,1,1110,3,0,1,,2,5,0
,0,0,BHC,21,Nov,2014,,0,N,0,16745,22,N,0,0.020588235,0,190146,FR04,2,0,0,940,2,1,1,,2,4,1
47791,0,0,PCM,21,May,2014,366.7679298,0,B,0.037037037,16854,28,N,0.053308824,0.166666667,1,190207,FR04,1,0,0,1200,5,1,1,2,8,6,0
45265,1,1+,CAV,02,Jul,2015,370.9533364,0,C,0.037037037,16886,14,N,0.015772871,0.020380002,1,190207,FR04,2,0,0,1240,7,1,0,,8,7,0
55734,0,0,BHC,07,Oct,2015,371.0842112,0,,0.037651631,16912,11,N,0.012870013,0.010416667,0,,FR04,1,0,0,,1,1,0,,2,2,1
55734,0,0,P03,18,Nov,2014,371.0842112,0,N,0,16914,22,N,0.017182746,0.020380002,0,190179,FR04,5,0,0,,1,0,2,,2,4,1
55734,0,0,HST,25,Feb,2016,371.0842112,1,C,0.034482759,16918,7,N,0.017182746,0.020380002,0,190195,FR04,5,0,0,1440,3,0,0,,8,3,0
55734,0,0,PCG,07,Feb,2015,371.0842112,0,C,0.038461538,16934,19,N,0.017182746,0.020380002,0,190235,FR04,5,0,0,,1,1,2,,8,3,0
55734,0,0,RFS,17,Sep,2014,371.0842112,1,C,0.055555556,16939,24,N,0.038461538,0.028301887,0,190244,FR04,1,0,1,1240,8,0,0,1,2,11,2
,0,0,P05,26,Mar,2015,,0,C,0.038461538,16959,18,N,0.017182746,0.020380002,0,190235,FR04,5,0,0,1270,2,1,1,2,8,3,0
32361,0,0,BHC,21,Nov,2014,365.969603,0,N,0,16961,22,N,0.017182746,0.020380002,0,190146,FR04,3,0,0,,1,1,0,,2,2,1
41277,0,0,PCG,31,Oct,2014,371.0793563,0,C,0.038461538,17008,23,N,0.017182746,0.020380002,1,190235,FR04,5,0,0,,2,1,2,,8,4,0
42220,0,0,N11,26,Feb,2014,373.0448103,0,C,0,17031,31,N,0.012870013,0.020380002,0,190179,FR04,5,0,0,,0,1,1,,2,1,0
42220,0,0,BHC,07,Oct,2015,373.0448103,0,B,0,17033,11,N,0.019969278,0.016949153,0,190179,FR04,2,0,0,,0,0,0,,2,1,1
42220,1,1+,CAV,16,Jun,2015,373.0448103,0,C,0,17039,15,N,0.017182746,0.020380002,0,190203,FR04,5,0,0,1140,3,1,0,,8,3,0
66979,0,0,ACT,16,Aug,2014,375.9629324,0,C,0,17068,25,N,0.017182746,0.020380002,0,190179,FR04,2,0,0,1270,6,0,0,2,2,6,0
66979,0,0,LMI,28,Oct,2015,375.9629324,1,C,0.038461538,17094,11,N,0.008955224,0.044776119,0,190235,FR04,5,0,0,1170,5,1,1,2,8,6,0
33015,0,0,N04,08,Feb,2014,193.421015,0,B,0,17223,31,N,0.029187817,0.020588235,0,191605,FR04,5,0,0,,0,1,1,4,2,1,0
,0,0,PPT,03,Jul,2015,,0,,0.037651631,17245,14,N,0.017182746,0.020380002,0,,FR04,5,0,0,,0,1,1,,2,1,0
,0,0,PPT,03,Jul,2015,,0,N,0,17251,14,N,0.017182746,0.020380002,0,192691,FR04,5,0,0,,1,1,1,,2,2,0
23602,0,0,N04,08,Feb,2014,207.3173511,0,C,0,17266,31,N,0.012870013,0.021413276,0,191610,FR04,5,0,0,,0,0,1,,2,1,0
,0,0,ACT,26,Nov,2014,,0,B,0,17272,22,N,0.017182746,0.020380002,0,191675,FR04,5,0,0,940,1,0,0,,2,1,0
22143,0,0,CIP,03,Dec,2014,204.7831917,0,,0,17291,21,N,0.017182746,0.020380002,0,192940,FR04,5,0,0,,0,0,0,,2,1,1
26740,0,0,CIP,03,Dec,2014,207.4446643,0,B,0,17320,21,N,0.017182746,0.020380002,0,192940,FR04,2,0,0,,0,0,0,,2,1,1
,0,0,C04,12,Feb,2015,,0,B,0,17340,19,N,0.029187817,0.020380002,0,192685,FR04,5,0,0,,0,0,1,,2,1,0
30345,0,0,BHC,06,Feb,2015,211.4007613,0,,0.011494253,17344,19,N,0.004739336,0.011976048,0,191917,FR04,3,0,0,,0,0,0,,2,1,1
30345,0,0,CIP,03,Nov,2015,211.4007613,0,B,0.024590164,17348,10,N,0.017182746,0.020380002,0,192680,FR04,2,0,0,,0,0,0,,2,1,1
42653,0,0,SAT,29,May,2014,212.1892339,1,C,0.010526316,17380,28,N,0.012870013,0.034013605,1,192679,FR04,3,1,0,1300,12,0,0,2,2,13,1
42653,0,0,N11,27,Feb,2014,212.1892339,1,C,0.024590164,17384,31,N,0.012870013,0.035211268,0,192680,FR04,1,0,0,1210,3,1,1,1,2,7,3
,0,0,PPT,03,Jul,2015,,0,C,0.024590164,17408,14,N,0.017182746,0.020380002,0,192680,FR04,5,0,0,,0,1,1,,2,1,0
35426,0,0,CIP,03,Nov,2015,209.750857,0,B,0,17434,10,N,0.053308824,0.020380002,0,192678,FR04,1,0,0,1110,1,1,0,2,2,2,1
35426,0,0,ACT,20,Feb,2014,209.750857,0,B,0.010526316,17437,31,N,0.017182746,0.020380002,0,192679,FR04,5,1,0,1210,9,0,0,2,2,10,1
,0,0,PPT,03,Jul,2015,,0,,0.010526316,17506,14,N,0.017182746,0.020380002,0,192679,FR04,5,0,0,,0,1,1,,2,1,0
,0,0,C04,13,Feb,2015,,0,B,0.010526316,17550,19,N,0.017182746,0.020380002,0,192679,FR04,5,0,0,,1,1,1,2,2,3,1
,0,0,PPT,03,Jul,2015,,0,,0.024590164,17560,14,N,0.017182746,0.020380002,0,192680,FR04,5,0,0,,0,0,1,,2,1,0
,0,0,PPT,03,Jul,2015,,0,C,0,17566,14,N,0.017182746,0.020380002,0,192692,FR04,5,0,0,,0,1,1,,2,1,0
25004,0,0,CIP,03,Nov,2015,208.2521746,0,B,0,17571,10,N,0.015772871,0.020380002,0,192675,FR04,2,0,0,,0,0,0,,2,1,1
21815,0,0,N03,02,Oct,2015,207.6279015,0,,0,17608,11,N,0.015772871,0.007556675,0,192691,FR04,5,0,0,,0,0,1,,2,1,0
35432,1,1+,CAV,27,Mar,2015,214.4291037,1,C,0.016949153,17650,18,N,0.017182746,0.020380002,0,190318,FR04,5,0,0,1270,6,0,1,2,2,7,0
35432,0,0,N04,07,Feb,2014,214.4291037,0,C,0,17679,31,N,0.02189781,0.012133468,0,192671,FR04,5,0,0,,0,1,1,,8,1,0
40352,0,0,LTR,06,Mar,2015,215.0274682,0,B,0,17714,18,N,0.022587269,0.012133468,0,190328,FR04,1,0,0,970,4,1,0,,2,5,1
,0,0,PPT,03,Jul,2015,,0,C,0,17728,14,N,0.017182746,0.020380002,0,190328,FR04,5,0,0,,0,1,1,,2,1,0
40273,0,0,CIP,05,Dec,2014,205.8601519,0,C,0,17759,21,N,0.017182746,0.020380002,0,192678,FR04,5,0,0,,0,1,1,,2,2,1
40273,0,0,C04,13,Feb,2015,205.8601519,0,N,0,17771,19,N,0.032258065,0.2,0,192699,FR04,5,0,0,940,4,0,1,,2,5,0
46358,0,0,ACT,03,Jul,2015,202.8311901,1,B,0.024590164,17804,14,N,0.019969278,0.020380002,0,192680,FR04,1,1,0,1270,6,0,1,,2,8,1
46358,0,0,BHC,25,Jul,2013,202.8311901,0,B,0,17810,38,N,0.012116317,0.044776119,0,192691,FR04,2,0,0,,1,0,0,,2,3,2
,0,0,N03,14,Feb,2015,,0,B,0,17816,19,N,0.012870013,0.020380002,0,192691,FR04,1,0,0,,1,1,1,2,2,2,0
35344,0,0,N04,12,Mar,2015,305.0322449,1,C,0.111111111,17882,18,N,0.012116317,0.020380002,0,191831,FR04,5,0,1,1140,4,0,2,2,2,7,0
35344,1,1+,P05,18,Feb,2015,305.0322449,1,C,0.066666667,17889,19,N,0.018181818,0.125,1,191835,FR04,5,1,0,1270,8,1,2,3,8,10,0
35344,0,0,BHC,20,Jan,2015,305.0322449,0,,0.011494253,17890,20,N,0.042105263,0.034013605,0,191917,FR04,2,0,0,,0,1,0,,2,1,1
,0,0,P05,01,Dec,2015,,0,,0.066666667,17897,9,N,0.009195402,0.020380002,0,191835,FR04,5,0,0,,0,1,1,,8,1,0
21266,0,0,A04,15,Mar,2014,305.2803363,0,I,0.037651631,17900,30,N,0.012870013,0.020380002,0,,FR04,5,0,0,,0,1,1,,2,1,0
33035,0,0,ACT,25,Apr,2015,309.0994067,1,A,0.181818182,17924,17,N,0.017182746,0.020380002,0,191829,FR04,5,1,0,1210,7,0,0,2,8,7,0
33035,0,0,N04,11,Feb,2014,309.0994067,0,B,0,17935,31,N,0,0.017636684,0,191830,FR04,5,0,0,,0,1,1,2,2,1,0
37240,0,0,MCM,02,Oct,2015,290.944307,0,,0,17971,11,N,0.017182746,0.020380002,0,190388,FR04,5,0,0,,1,0,1,,2,2,0
25564,0,0,LMI,26,Sep,2014,274.0941328,0,C,0,18013,24,N,0.012116317,0.044776119,0,192588,FR04,5,0,0,,1,0,0,2,8,1,0
,0,0,ACT,03,Jul,2015,,0,N,0.037651631,18073,14,N,0.017182746,0.020380002,0,,FR04,5,0,0,910,1,,0,,2,1,0
30900,0,0,N11,27,Feb,2014,299.828724,0,C,0,18084,31,N,0.030487805,0.020380002,0,190388,FR04,5,0,0,,0,1,1,,2,1,0
34656,0,0,EML,24,Oct,2012,276.2157985,1,B,0.090909091,18136,47,N,0.012870013,0.066420664,0,190038,FR04,1,1,0,1020,6,0,1,,2,7,0
,0,0,N03,18,Feb,2015,,0,B,0.037651631,18161,19,N,0.017182746,0.020380002,0,,FR04,5,0,0,,1,1,1,2,2,2,0
35833,0,0,BHC,20,Jan,2015,294.3066305,0,,0.011494253,18163,20,N,0.004739336,0.020380002,0,191917,FR04,5,0,0,,0,0,0,,2,1,1
,0,0,N03,16,Jan,2015,,0,C,0,18164,20,N,0.017182746,0.020380002,0,190370,FR04,5,0,0,,1,1,2,,2,3,0
27321,0,0,N04,01,Mar,2014,297.6395504,0,C,0,18179,30,N,0.010033445,0.020380002,0,191310,FR04,5,0,0,,0,1,3,,2,3,0
32653,1,1+,N04,08,Feb,2014,282.170165,1,C,0.033333333,18224,31,N,0.032,0.071428571,0,192350,FR04,1,1,0,1300,8,1,3,,2,11,0
23587,0,0,RFT,20,Nov,2014,271.8663437,0,,0,18288,22,N,0.017182746,0.020380002,0,191020,FR04,5,0,1,,0,,0,,2,1,0
29684,0,0,N04,11,Feb,2014,234.610094,0,O,0,18298,31,N,0.019512195,0.012133468,0,190090,FR04,5,0,0,,0,1,1,,2,1,0
,0,0,C04,13,Feb,2015,,0,B,0,18307,19,N,0.022587269,0.009876543,0,191545,FR04,1,0,0,,2,1,1,2,2,3,0
,0,0,ACT,17,Jun,2014,,0,,0,18315,27,N,0.017182746,0.020380002,0,191930,FR04,5,0,0,970,1,1,0,,8,1,0
25905,0,0,BHC,20,Jan,2015,240.6810222,1,C,0.011494253,18319,20,N,0.017182746,0.020380002,0,191917,FR04,1,0,1,1370,4,0,1,,2,7,1
35536,0,0,N04,08,Feb,2014,350.6742172,0,C,0.037651631,18415,31,N,0,0.012048193,0,,FR04,5,0,0,,0,1,1,,2,1,0
35536,1,1+,BHC,25,Nov,2014,350.6742172,1,C,0.015625,18417,22,N,0.053308824,0.011235955,1,41148,FR04,1,0,0,1340,9,1,0,4,2,11,2
35536,0,0,PCX,15,Apr,2016,350.6742172,0,B,0,18420,5,N,0.017182746,0.020380002,0,42030,FR04,5,0,0,,0,1,1,,2,1,0
35536,0,0,N11,27,Feb,2014,350.6742172,0,C,0,18423,31,N,0.009195402,0.011235955,0,42030,FR04,5,0,0,,0,0,1,4,2,1,0
,0,0,N03,21,Jan,2015,,0,B,0,18437,20,N,0.017182746,0.020380002,0,42040,FR04,5,0,0,,0,1,1,4,2,1,0
34353,0,0,C04,02,Oct,2015,323.7808743,0,,0,18446,11,N,0.032258065,0.032786885,0,40540,FR04,5,0,0,,0,0,1,,2,1,0
26147,0,0,N04,11,Feb,2014,369.2738783,0,B,0,18456,31,N,0.018181818,0.012133468,0,40660,FR04,5,0,0,1010,2,1,2,,2,4,0
,0,0,MCM,06,Nov,2015,,0,C,0,18503,10,N,0.017182746,0.020380002,0,42160,FR04,5,0,0,,0,1,1,,2,1,0
31009,0,0,P03,15,Mar,2014,352.9652357,1,C,0.111111111,18510,30,N,0.029187817,0.020380002,2,42337,FR04,5,1,0,1270,6,0,1,,2,7,0
,0,0,C04,11,Feb,2015,,0,C,0.015625,18551,19,N,0.005617978,0.022222222,0,41148,FR04,5,0,0,,1,1,1,,2,2,0
27394,0,0,ACT,16,Aug,2014,304.6568966,0,C,0,18555,25,N,0.017182746,0.020380002,0,40135,FR04,5,0,0,970,1,0,1,,2,2,0
30565,0,0,A04,15,Mar,2014,288.9124818,0,C,0.037651631,18564,30,N,0.003067485,0.020588235,0,,FR04,5,0,0,,0,0,1,,2,1,0
29556,0,0,N04,11,Feb,2014,286.8668367,0,C,0,18589,31,N,0.012116317,0.012133468,0,40969,FR04,5,0,0,,0,1,1,,2,1,0
,0,0,CIP,03,Dec,2014,,0,C,0,18619,21,N,0.029187817,0.019230769,0,192940,FR04,3,0,0,,0,0,0,,2,1,1
,0,0,ACT,19,Jun,2014,,0,N,0,18637,27,N,0.017182746,0.020380002,0,41125,FR04,5,0,0,1210,2,1,0,,2,2,0
23810,0,0,C03,14,Feb,2014,244.0111844,0,B,0,18686,31,N,0.012116317,0.020380002,0,41125,FR04,5,0,0,870,1,0,1,,2,2,0
29716,0,0,N11,26,Feb,2014,256.9973928,0,B,0,18705,31,N,0.100478469,0.011235955,0,41810,FR04,2,0,0,1040,2,1,1,,2,3,0
25981,0,0,A04,26,Mar,2014,317.18396,0,C,0.015625,18787,30,N,0.017699115,0.052631579,0,41148,FR04,3,0,0,,0,1,1,,2,2,1
25981,0,0,LTR,12,Jun,2015,317.18396,1,C,0.026315789,18803,15,N,0.00729927,0.020380002,1,41160,FR04,5,0,0,1110,4,1,0,4,2,4,0
,0,0,A04,09,Apr,2014,,0,C,0.026315789,18827,29,N,0.009049774,0.020380002,0,41160,FR04,5,0,0,1330,4,1,2,,2,6,0
29773,0,0,ACT,20,Apr,2014,298.6977601,0,C,0.037651631,18865,29,N,0.017182746,0.020380002,0,,FR04,5,0,0,,1,1,0,,2,1,0
